ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-24,10.19099684122704,4.575926155039908,16.975496916765735,6.097674077797717,14.376305957884496,0.48277370406554143,0.48277370406554143,0.48277370406554143,0.48277370406554143,0.48277370406554143,0.48277370406554143,0.0,0.0,0.0,10.673770545292582
2024-10-25,10.1906876921796,2.9665200608275315,14.704624289235191,6.076675289102501,14.404099641438583,-1.001729486241976,-1.001729486241976,-1.001729486241976,-1.001729486241976,-1.001729486241976,-1.001729486241976,0.0,0.0,0.0,9.188958205937624
2024-10-26,10.190378543132159,3.865716324197417,15.818227580487834,6.056973061264627,14.432307078905426,-0.4830149648094703,-0.4830149648094703,-0.4830149648094703,-0.4830149648094703,-0.4830149648094703,-0.4830149648094703,0.0,0.0,0.0,9.707363578322688
2024-10-27,10.190069394084718,4.887769135817263,17.308048300285744,6.037270833426755,14.459525773450245,0.6992095631444294,0.6992095631444294,0.6992095631444294,0.6992095631444294,0.6992095631444294,0.6992095631444294,0.0,0.0,0.0,10.889278957229147
2024-10-28,10.189760245037276,4.094027517206134,16.156584346056515,6.01756860558888,14.48278937102091,-0.30769815900596975,-0.30769815900596975,-0.30769815900596975,-0.30769815900596975,-0.30769815900596975,-0.30769815900596975,0.0,0.0,0.0,9.882062086031306
2024-10-29,10.189451095989835,4.469172828584655,17.066021999016282,5.9959497144610285,14.49573276047766,0.22161700422270814,0.22161700422270814,0.22161700422270814,0.22161700422270814,0.22161700422270814,0.22161700422270814,0.0,0.0,0.0,10.411068100212542
2024-10-30,10.189141946942394,4.328422182289648,16.677661792575613,5.9632461829310985,14.50891904078234,0.38884233862141293,0.38884233862141293,0.38884233862141293,0.38884233862141293,0.38884233862141293,0.38884233862141293,0.0,0.0,0.0,10.577984285563806
2024-10-31,10.188832797894953,3.9155374352344596,16.714976339314397,5.939587019904349,14.536106763438152,0.4827737040693651,0.4827737040693651,0.4827737040693651,0.4827737040693651,0.4827737040693651,0.4827737040693651,0.0,0.0,0.0,10.671606501964318
2024-11-01,10.188523648847513,3.128546096128022,15.131995436153769,5.92325840394478,14.575033479191317,-1.0017294862417976,-1.0017294862417976,-1.0017294862417976,-1.0017294862417976,-1.0017294862417976,-1.0017294862417976,0.0,0.0,0.0,9.186794162605715
2024-11-02,10.18821449980007,3.108035371143458,15.929900739880617,5.9027043955232745,14.610345166587283,-0.4830149648066583,-0.4830149648066583,-0.4830149648066583,-0.4830149648066583,-0.4830149648066583,-0.4830149648066583,0.0,0.0,0.0,9.705199534993412
2024-11-03,10.187905350752631,4.564237576184762,17.369040552793447,5.885843710917631,14.616127289403789,0.6992095631430039,0.6992095631430039,0.6992095631430039,0.6992095631430039,0.6992095631430039,0.6992095631430039,0.0,0.0,0.0,10.887114913895635
2024-11-04,10.187596201705189,3.5586887766921604,15.8065476467325,5.87026137009495,14.62840353509668,-0.30769815900677916,-0.30769815900677916,-0.30769815900677916,-0.30769815900677916,-0.30769815900677916,-0.30769815900677916,0.0,0.0,0.0,9.879898042698409
2024-11-05,10.187287052657748,4.406746736069577,16.60880447489868,5.857590801660632,14.653359132314462,0.22161700422055577,0.22161700422055577,0.22161700422055577,0.22161700422055577,0.22161700422055577,0.22161700422055577,0.0,0.0,0.0,10.408904056878304
